"","date","cl","clf","clx","cma","cmcsa","cme","cmg","cmi","cms","cnp"
"1014",20100204,36.5325,37.3201,53.804,31.8893,14.5239,47.8883,98.55,47.684,12.9397,11.8924
"1015",20100205,36.2624,38.5517,53.9732,32.4232,14.3744,49.9095,95.28,47.9977,12.8442,11.9181
"1016",20100208,36.2303,37.5145,53.6615,31.9179,14.225,49.8119,99.95,47.6269,12.6533,11.7641
"1017",20100209,36.6699,39.5426,54.0355,32.4232,14.3651,50.2466,100.54,49.6141,12.6967,11.9695
"1018",20100210,36.5417,39.9223,53.6259,32.9571,14.3091,49.0542,99.54,49.424,12.6272,11.824
"1019",20100211,36.7661,42.4073,53.5636,33.3956,14.3091,50.5696,101.06,52.1719,12.931,11.9324
"1020",20100212,36.4272,42.4352,52.8155,33.2907,14.2997,51.668,104.74,52.0673,12.8702,11.8282
"1021",20100216,36.9401,44.6066,53.3588,33.9009,14.636,52.6777,103.72,54.2922,13.122,12.1059
"1022",20100217,37.1645,43.9292,53.7772,33.5672,14.6266,51.9519,104.52,53.8391,13.1132,12.2014
"1023",20100218,37.7598,47.2234,54.2403,33.1001,14.6827,51.7674,104.06,54.8215,13.1654,12.4791
"1024",20100219,37.4301,49.766,54.3205,33.8818,14.9255,51.6662,104.93,55.2316,13.5385,12.6006
"1025",20100222,37.5949,50.5176,54.365,34.511,15.1123,50.8819,103.91,54.5068,13.4431,12.5225
"1026",20100223,37.4804,48.903,54.2403,33.5481,15.0936,49.0134,103.54,53.0094,13.2781,12.4097
"1027",20100224,37.9796,50.0258,54.365,34.3013,15.3365,51.5988,104.89,53.3909,13.3476,12.3229
"1028",20100225,38.0528,51.3806,54.4362,34.1202,15.0843,52.4328,103.77,53.4195,13.2435,12.2014
"1029",20100226,38.0116,52.3086,54.6144,34.3871,15.3552,53.3555,104.56,54.173,13.2694,11.6113
"1030",20100301,38.3733,54.8326,54.837,34.0916,15.7007,53.4017,107.82,56.2712,13.3476,11.8022
"1031",20100302,38.3733,54.3408,54.8637,34.0725,15.6914,54.8603,110.05,56.4715,13.5558,11.9931
"1032",20100303,38.3917,53.2922,54.6589,33.92,15.8222,54.2286,110.12,56.4238,13.4431,11.9497
"1033",20100304,38.5244,54.4057,54.8103,34.063,16.0463,54.4948,109.01,56.9579,13.469,12.158
"1034",20100305,38.5566,56.1596,54.7924,34.9782,16.2798,54.9171,110.69,57.9116,13.608,12.1667
"1035",20100308,38.4558,55.8348,55.0685,34.6064,16.4106,55.8126,111.39,57.3203,13.5646,12.2882
"1036",20100309,38.7031,54.9439,55.2377,33.9867,16.3639,54.8971,112.03,58.3027,13.6773,12.2361
"1037",20100310,38.2818,55.3058,55.5049,34.7398,16.3826,54.881,112.28,57.3775,13.6426,12.2621
"1038",20100311,38.4741,56.0018,55.6919,34.8066,16.4013,55.7876,113,56.7004,13.6687,12.3836
"1039",20100312,38.5611,59.7136,56.0303,35.1216,16.2705,55.9729,114.84,57.4729,13.6339,12.3489
"1040",20100315,38.6023,58.4887,56.0035,35.6276,16.3639,55.9372,114.1,57.3489,13.5819,12.3402
"1041",20100316,38.758,61.5138,56.9742,36.0285,16.3359,55.98,114.7,57.9116,13.6687,12.5398
"1042",20100317,38.7305,60.5952,57.4818,36.525,16.4293,56.224,114.92,57.368,13.6687,12.5485
"1043",20100318,38.8175,59.8899,57.4906,36.2481,16.4947,55.3477,114.29,56.481,13.7381,12.4964
"1044",20100319,38.8221,59.3239,57.366,36.4295,16.3359,55.2782,113.76,55.451,13.7207,12.5138
"1045",20100322,38.9091,60.4931,57.7579,36.3531,16.6067,55.4884,114.32,57.2059,13.608,12.4097
"1046",20100323,39.0831,64.6781,58.0071,36.334,16.915,55.3228,115.23,59.4853,13.5992,12.401
"1047",20100324,38.6344,66.5155,57.7667,36.6491,16.9803,56.8492,114.31,59.018,13.5124,12.3142
"1048",20100325,38.1993,63.9822,57.6777,36.4199,17.2325,56.9596,115.05,58.7033,13.3996,12.2795
"1049",20100326,38.6573,66.0701,57.4906,35.8567,17.1485,56.1937,114.17,59.533,13.4865,12.3229
"1050",20100329,38.9091,67.5455,57.838,36.1526,17.2605,56.2151,114.54,60.2197,13.4865,12.5572
"1051",20100330,39.1427,66.1721,57.6242,36.1431,17.5034,56.3487,114.35,59.2564,13.4604,12.5311
"1052",20100331,39.0419,65.8381,57.1434,36.2767,17.5688,56.395,112.77,59.0466,13.4257,12.4704
"1053",20100401,39.28,67.0444,57.2146,36.2195,17.6061,56.8901,114.44,59.409,13.5472,12.5745
"1054",20100405,39.1885,69.5592,56.9831,37.1359,17.6577,56.4751,119.21,62.585,13.7468,12.7047
"1055",20100406,38.8771,68.7054,56.7337,38.7206,17.6202,56.4538,122.15,62.0605,13.8769,12.7741
"1056",20100407,38.9732,67.1743,56.4132,38.9211,17.1602,56.0868,122.26,61.6885,13.8249,12.5485
"1057",20100408,38.7168,67.9167,56.3686,39.1407,17.3104,55.5276,122.61,62.0414,13.6773,12.4878
"1058",20100409,38.584,69.4107,56.5289,39.618,17.3667,55.5009,122.48,63.0237,13.7902,12.5832
"1059",20100412,38.8175,68.6312,56.4754,39.8662,17.4887,55.2782,123.11,62.0795,13.9377,12.6093
"1060",20100413,38.7123,68.1116,56.8673,39.4175,17.5263,55.1072,125.65,62.957,13.7902,12.5832
"1061",20100414,38.758,69.9953,57.3571,40.5058,17.7704,56.8848,125.96,64.5688,13.8249,12.6006
"1062",20100415,38.5657,68.4271,57.1167,40.1813,17.714,57.2285,125.19,63.8917,13.7641,12.6787
"1063",20100416,38.5703,65.3184,57.464,38.9307,17.1977,55.4546,124.03,62.833,13.6513,12.427
"1064",20100419,38.5474,63.8059,57.6865,39.093,17.47,57.2374,123.77,62.8902,13.6947,12.3663
"1065",20100420,38.6893,64.9844,57.838,40.3722,17.423,57.0771,124.05,63.9012,13.7295,12.4704
"1066",20100421,38.7671,63.7502,58.025,41.4605,17.423,57.4494,126.4,63.5865,13.6861,12.4704
"1067",20100422,38.7118,64.5761,57.5441,42.6156,17.6577,60.2938,144.74,64.9122,13.7207,12.4878
"1068",20100423,38.3616,67.6569,58.1674,42.2338,17.8079,59.6241,142.9,66.5431,14.2241,12.6526
"1069",20100426,38.7993,67.7497,57.8713,40.649,17.9299,60.8691,142.06,67.0486,14.3543,12.6353
"1070",20100427,38.5367,63.5646,57.1624,39.723,17.3573,59.3463,139.26,69.1659,13.9984,12.3055
"1071",20100428,39.1726,65.1978,57.5124,39.5416,17.6765,58.6018,135.25,70.3485,14.1633,12.427
"1072",20100429,39.0021,59.6858,58.0598,40.0763,18.7936,59.1022,139.17,72.3323,14.1373,12.4878
"1073",20100430,38.7486,57.9691,58.0687,40.0763,18.5871,58.6962,134.97,68.9561,14.1373,12.4704
"1074",20100503,38.8039,54.647,57.3957,41.1646,19.1315,58.6605,138.84,69.7858,14.3022,12.67
"1075",20100504,38.1818,50.6197,56.5343,40.1908,18.6809,57.4993,133.36,67.3824,13.9811,12.4444
"1076",20100505,38.0989,54.6099,56.597,40.6013,18.5495,57.843,135.12,67.1058,13.7183,12.4617
"1077",20100506,37.6888,51.6961,56.0407,39.6562,17.3949,57.3799,131.56,64.4067,13.3591,12.0278
"1078",20100507,36.9653,52.2622,55.2241,38.5965,17.301,56.3219,129.08,62.3466,13.2103,11.9237
"1079",20100510,38.2924,56.772,56.9381,40.6968,16.9161,59.1788,136.81,68.7367,13.5781,12.2795
"1080",20100511,38.168,52.7261,56.6689,41.2696,17.0006,58.6303,138.18,68.3743,13.5256,12.3316
"1081",20100512,38.5044,53.2564,57.306,41.7087,17.0569,58.6142,142.17,71.6075,13.8059,12.5563
"1082",20100513,38.3247,52.4192,57.1445,41.4223,16.6626,57.8305,141.92,70.711,13.7533,12.5563
"1083",20100514,38.1496,50.2983,57.1714,40.2576,16.5312,56.2774,138.59,68.174,13.6307,12.4595
"1084",20100517,38.6518,49.2099,58.4097,40.1144,16.9818,56.3718,138.97,67.9356,13.6657,12.4683
"1085",20100518,38.2924,47.5261,57.9431,38.9307,16.6157,54.9558,139.73,66.7624,13.5168,12.2835
"1086",20100519,37.8408,47.4331,57.2701,38.7111,16.4843,55.3744,138.86,65.4861,13.4117,12.1075
"1087",20100520,37.1266,44.0842,56.4356,36.0572,15.7708,54.2755,134,61.0688,12.8948,11.6676
"1088",20100521,36.6888,46.9215,56.256,36.9164,15.9774,56.6853,135.77,62.9141,12.9386,11.7204
"1089",20100524,36.2925,46.8285,56.2381,35.6276,15.7521,57.6168,137.22,61.4512,12.7985,11.5972
"1090",20100525,36.099,48.1122,56.4176,36.2004,16.5875,55.6095,136.31,62.1014,12.597,11.4828
"1091",20100526,35.9055,49.5541,56.4086,36.2576,16.6439,55.1375,137.87,63.0671,12.7196,11.5884
"1092",20100527,36.2834,53.6006,56.8035,37.2696,17.1883,56.8118,143.74,66.4614,12.8685,11.8964
"1093",20100528,35.97,52.0192,56.4356,36.3722,17.0006,56.4395,142.46,65.161,12.8685,11.958
"1094",20100601,35.4815,47.7215,56.3279,35.5512,16.9443,55.5668,141.43,63.2679,12.5619,11.6764
"1095",20100602,36.0299,50.5215,56.965,36.7923,17.2259,57.4797,147.61,66.7674,12.7985,11.9316
"1096",20100603,36.3709,49.5262,57.5034,36.229,17.254,57.6186,148.67,67.4558,12.9299,12.0899
"1097",20100604,35.5599,45.8145,56.5611,34.5297,16.6814,55.2978,143.86,63.3635,12.4831,11.6236
"1098",20100607,35.7719,44.6145,56.4176,34.3388,16.2871,53.3849,138.93,60.1222,12.5445,11.6852
"1099",20100608,36.2925,46.5773,57.0458,35.1789,16.3716,53.3725,142.04,62.3117,12.6408,11.7028
"1100",20100609,36.2925,47.275,57.2432,34.9784,16.3716,52.2104,143.36,63.1531,12.6759,11.3684
"1101",20100610,36.6428,50.9773,57.979,35.9903,16.9818,54.3684,145.99,67.4367,12.9824,11.5884
"1102",20100611,36.4769,52.0564,57.6201,35.8087,17.0757,54.0966,149.31,69.129,13.0788,11.6764
"1103",20100614,36.5598,52.1029,57.6111,36.0286,17.0381,54.8887,148.84,69.2055,13.0788,11.738
"1104",20100615,37.2372,53.8983,58.32,37.0418,17.5263,55.4573,152.83,72.0166,13.3942,11.9756
"1105",20100616,37.1727,53.4518,58.32,36.8411,17.2447,55.5538,152.62,71.2038,13.4643,12.1339
"1106",20100617,37.2878,52.4657,58.5265,36.6977,17.4418,55.316,151.81,70.5919,13.6132,12.2659
"1107",20100618,37.1266,52.2146,58.3649,37.5389,17.4042,54.9853,152.86,71.0891,13.6132,12.3187
"1108",20100621,37.4077,53.8611,58.1944,37.2713,17.2165,54.9227,151.45,71.701,13.543,12.3099
"1109",20100622,37.2649,51.9727,57.8265,36.583,17.132,54.2701,145.2,69.0238,13.2365,12.002
"1110",20100623,36.9699,52.2797,57.638,36.105,17.0569,53.8106,147.34,69.9226,13.035,11.8876
"1111",20100624,36.9561,50.0843,57.3688,35.2352,16.719,51.851,144.61,68.1251,13.2103,11.8964
"1112",20100625,36.4585,52.4378,56.956,36.8124,16.5969,53.1437,146.8,69.3298,13.3066,11.914
"1113",20100628,36.5183,50.6145,56.9291,36.8793,17.0006,53.0829,145.84,67.3602,13.3854,12.0811
"1114",20100629,35.9469,45.0145,56.2651,35.608,16.6063,51.4362,138.58,63.3061,13.0613,11.694
"1115",20100630,36.311,43.8982,55.8254,35.1969,16.3622,50.4635,137.02,62.2926,12.8685,11.5796
"1116",20100701,36.3248,43.5633,55.8522,34.8432,16.6533,49.7841,138.77,62.0249,12.8598,11.4828
"1117",20100702,36.2925,43.6935,55.4394,33.7726,16.507,49.1958,137.17,61.4321,12.8861,11.4828
"1118",20100706,36.2741,41.4051,55.601,34.4226,16.7807,49.0725,135.28,60.6672,13.0175,11.65
"1119",20100707,37.2971,44.9866,56.6689,36.6595,16.8467,49.7304,138.19,64.3961,13.3416,12.0459
"1120",20100708,37.781,45.9447,57.3419,36.4779,16.8279,50.2811,139.52,65.9259,13.5168,12.2923
"1121",20100709,37.8915,47.5075,57.5932,37.4242,17.0544,49.5588,140.58,68.4502,13.7271,12.3715
"1122",20100712,38.168,44.568,57.7816,37.2426,17.4696,49.4676,139.74,67.5514,13.8147,12.3715
"1123",20100713,38.3155,45.461,58.2034,38.3037,17.9698,49.7501,142.79,70.5441,13.8759,12.4947
"1124",20100714,38.3707,45.1912,58.329,37.3573,17.9132,49.2388,143.62,71.2995,13.8321,12.4859
"1125",20100715,38.2971,45.0424,58.4995,37.0418,18.2152,49.4104,142.52,69.4445,14.0073,12.5827
"1126",20100716,38.1404,43.2749,57.8175,34.5756,17.498,47.6028,136.86,66.4327,13.6745,12.2483
"1127",20100719,38.2924,43.2656,58.1855,34.6234,17.951,47.803,130.04,67.5514,13.8759,12.3539
"1128",20100720,38.6749,46.7447,58.4726,35.1969,17.7905,49.2531,134.08,69.3107,13.9986,12.4683
"1129",20100721,38.214,47.6378,57.7278,34.5851,17.2809,48.8436,129.74,69.8557,13.7271,12.2219
"1130",20100722,38.3065,50.7076,58.2482,35.6175,17.7905,50.3169,133,72.5042,13.9373,12.4683
"1131",20100723,38.71,52.0006,58.6879,36.0764,18.2341,51.159,145.92,73.6325,14.06,12.5299
"1132",20100726,38.8121,53.1355,59.4751,36.9845,18.3474,50.6405,148.53,74.4547,14.2439,12.6619
"1133",20100727,39.2248,51.4425,59.9185,37.3955,18.2247,50.7549,148.09,75.8985,14.4979,12.8467
"1134",20100728,38.8955,50.382,59.4751,37.233,18.4701,50.7728,147.98,76.281,14.2702,12.7763
"1135",20100729,36.2799,52.289,58.6968,37.0801,18.0359,51.134,145.91,75.6212,14.1388,12.5827
"1136",20100730,36.6324,52.689,58.7148,36.6882,18.404,49.8574,147.88,76.214,13.9548,12.5299
"1137",20100802,36.2614,56.289,58.4795,37.7014,18.3757,51.1072,150.23,77.8012,14.2088,12.7763
"1138",20100803,36.2197,55.4797,58.2895,37.5198,18.102,49.9736,151.17,76.4913,14.1476,12.7147
"1139",20100804,36.2242,58.0658,58.733,37.1948,18.1492,49.7376,152.59,77.9351,14.2004,12.9698
"1140",20100805,35.7466,57.2658,58.751,36.5352,17.8566,49.0743,150.73,77.9733,14.3065,13.0226
"1141",20100806,35.4822,55.889,58.9049,35.5219,17.5923,48.4842,151.63,77.5144,14.9166,13.0402
"1142",20100809,35.3802,58.0751,59.5746,35.694,17.649,48.6344,151.24,77.5717,15.1023,13.1722
"1143",20100810,36.1269,56.996,59.5656,35.933,17.5451,47.213,149.76,77.8586,15.1554,13.2426
"1144",20100811,35.4776,54.171,58.5067,34.6807,16.9977,45.1336,146.3,74.3304,14.9962,12.9698
"1145",20100812,35.7558,54.7957,58.4253,34.6807,17.1582,44.6759,146.07,74.5121,15.1731,12.903
"1146",20100813,35.4498,54.6745,58.199,34.327,16.8656,43.8248,142.75,74.2731,15.3411,12.9208
"1147",20100816,35.2921,56.3061,58.0995,34.4704,16.7524,44.0733,144.91,74.4452,15.4029,12.9386
"1148",20100817,35.4591,58.5718,58.6696,34.7381,16.7524,44.2825,148,77.0172,15.3323,13.1705
"1149",20100818,35.6817,59.3084,58.9682,34.7954,17.1393,44,149.64,78.3462,15.1554,13.1526
"1150",20100819,35.6168,57.369,58.2715,33.9256,16.8467,43.0345,147.88,77.937,15.0758,12.9119
"1151",20100820,35.2875,57.1639,58.2985,33.8013,16.8279,42.5518,149.85,76.3063,15.067,12.9832
"1152",20100823,34.9907,55.7374,58.1628,33.4476,16.4503,42.5696,149.51,73.3423,15.3057,12.9565
"1153",20100824,35.0046,53.8353,58.5157,32.7307,16.0445,42.7163,145.72,71.6828,15.4825,13.0724
"1154",20100825,34.9303,54.0964,58.3077,32.377,16.3654,43.9446,147.59,70.4454,15.4649,13.1526
"1155",20100826,34.3506,53.4158,58.0633,31.8512,16.0823,44.9459,148.49,69.6589,15.456,13.0456
"1156",20100827,34.4341,56.1383,58.561,32.5586,16.2899,45.9239,153.1,73.1025,15.7036,13.3399
"1157",20100830,34.2904,55.0661,58.1809,31.9659,16.0728,44.574,148.98,70.8387,15.4029,13.0813
"1158",20100831,34.2347,56.9215,58.6063,32.8836,16.1389,44.3469,150.78,71.3759,15.456,13.1794
"1159",20100901,34.7681,60.5111,59.104,33.9351,16.9411,45.7969,159.41,76.6324,15.7478,13.4826
"1160",20100902,34.6985,61.3223,59.5203,34.6807,17.0732,46.9072,164.08,78.3878,15.739,13.438
"1161",20100903,34.7263,62.4505,59.8008,35.2638,17.1771,47.3882,163.46,79.7979,15.7212,13.5896
"1162",20100907,34.666,62.264,59.828,34.5087,16.7995,46.1724,164.5,77.63,15.677,13.6163
"1163",20100908,34.5871,62.6929,59.9818,34.9579,16.9222,46.799,166.08,78.4454,15.4737,13.4291
"1164",20100909,34.5871,61.0333,60.0271,35.1013,16.9789,47.1025,162.88,78.2056,15.5886,13.5807
"1165",20100910,34.8609,61.0705,59.9547,35.0535,17.3658,47.5551,166.02,78.5892,15.6594,13.545
"1166",20100913,34.8144,62.9633,59.828,36.3457,17.3847,48.6884,168.15,81.3039,15.8096,13.6074
"1167",20100914,34.9953,58.8888,60.1175,35.9341,16.809,48.4136,168.55,81.6012,15.8274,13.6074
"1168",20100915,35.371,59.1126,60.5972,36.1064,17.0166,48.8123,169.5,79.9705,15.8716,13.4826
"1169",20100916,35.4776,59.2151,60.4976,35.5417,16.573,48.1406,166.86,80.6132,15.8008,13.3667
"1170",20100917,35.8533,56.8376,60.3348,35.3502,16.658,47.3989,168.47,81.6204,15.6682,13.4112
"1171",20100920,36.317,57.5182,61.1493,36.0011,17.0638,48.8159,170.12,84.3638,15.9512,13.7055
"1172",20100921,36.4423,56.4833,60.3619,35.1301,17.1204,48.2933,168.14,85.4765,15.739,13.7144
"1173",20100922,36.3773,57.9751,60.1357,34.4696,16.9128,47.8766,165.87,84.8146,15.9246,13.7412
"1174",20100923,36.1965,56.9215,59.8099,33.7995,16.9128,46.9212,166.43,84.6803,15.6594,13.5896
"1175",20100924,36.3773,58.3014,59.9185,34.7089,17.5074,48.3507,172.91,87.1072,15.96,13.9463
"1176",20100927,36.6045,58.1336,59.9818,33.8665,17.2809,47.7581,175.91,85.9849,15.9335,14.0265
"1177",20100928,36.5582,58.5345,60.2714,35.0343,17.2998,47.424,176.78,87.2702,15.9512,14.1246
"1178",20100929,36.3124,59.6813,60.5338,34.9769,17.1204,46.6194,176.06,87.5004,16.0307,14.0354
"1179",20100930,35.6862,59.5228,60.3619,35.5225,17.0921,46.8134,172.05,86.8482,15.9335,14.0354
"1180",20101001,35.5054,62.0962,60.5792,35.5417,16.8279,46.6823,174.41,87.6635,16.128,14.1781
"1181",20101004,35.4359,59.7932,60.3076,35.5417,16.7568,46.7146,173.08,85.9273,16.1457,14.08
"1182",20101005,34.7356,61.6579,60.3076,37.0062,17.1553,48.0167,178.83,88.3829,16.3844,14.2851
"1183",20101006,34.2719,62.2733,60.742,37.4561,16.8422,47.9933,174.68,89.3038,16.4375,14.1603
"1184",20101007,34.1791,61.8258,60.7873,37.0062,16.9655,47.3989,177.25,88.4117,16.4906,14.2494
"1185",20101008,34.7542,64.3618,61.6832,37.0349,17.0699,47.1528,176.43,89.1599,16.6497,14.3654
"1186",20101011,34.6892,64.3339,61.7737,36.9488,17.0889,46.6248,178.75,89.227,16.7204,14.4189
"1187",20101012,34.7866,63.6905,61.9275,37.2934,17.0984,47.5461,180.77,88.594,16.6144,14.3386
"1188",20101013,35.1159,64.1008,62.1809,36.8243,17.2217,47.3468,180.67,89.0352,16.3491,14.2405
"1189",20101014,35.153,63.5413,61.9728,36.9105,17.4399,47.6234,181.14,89.8793,16.5524,14.2405
"1190",20101015,35.1761,62.9353,61.466,36.5372,17.9808,48.0634,181.81,89.7642,16.5878,14.3832
"1191",20101018,35.5889,61.6206,61.7375,37.5327,18.0377,50.4412,183.53,87.6251,16.5702,14.3921
"1192",20101019,35.3385,58.4692,61.1855,36.7573,18.1231,50.4502,181.61,86.3398,16.4906,14.3743
"1193",20101020,35.7929,60.5577,61.5022,34.393,18.3983,50.4251,180.64,88.335,16.4994,14.6329
"1194",20101021,35.821,59.3923,61.5565,34.1058,18.5216,50.6819,179.36,89.8601,16.411,14.6061
"1195",20101022,35.8583,60.1568,61.7194,34.7185,18.4362,50.8381,205.07,89.7066,16.5082,14.6329
"1196",20101025,35.8724,60.9587,61.61,33.7325,18.7778,50.7878,205.85,90.5987,16.5348,14.615
"1197",20101026,35.6856,60.0543,60.9348,33.9431,18.645,50.3173,213.14,85.3038,16.1899,14.6329
"1198",20101027,35.2139,59.4389,60.5882,34.7185,19.2617,50.7232,212.28,85.5628,16.1987,14.624
"1199",20101028,34.9991,59.1405,60.5334,34.1633,19.7836,51.9786,210.27,85.3614,16.3314,14.6329
"1200",20101029,36.0171,60.8281,60.7342,34.2877,19.5749,52.1689,210.29,84.4981,16.2341,14.7755
"1201",20101101,36.0591,61.8444,60.5791,34.3547,19.442,51.5188,210.72,84.5364,16.1103,14.7577
"1202",20101102,36.4467,62.7022,57.9972,34.4217,19.6223,51.8313,215.02,87.558,16.4463,14.9539
"1203",20101103,36.6055,62.292,57.4771,35.3885,19.6128,51.9319,219.12,87.6827,16.3387,14.9004
"1204",20101104,36.6661,65.1916,56.7016,36.3744,20.0019,53.2663,222.85,91.7018,16.6607,15.0787
"1205",20101105,36.2272,66.2639,57.0575,36.9392,19.9449,52.9843,230.36,92.4692,16.4372,14.8469
"1206",20101108,36.1852,66.0308,57.5501,37.1785,19.8216,53.0957,229.52,91.4524,16.3031,14.7488
"1207",20101109,35.9097,64.1381,57.2855,36.3744,19.6982,52.6018,226.84,89.4573,16.2047,14.8112
"1208",20101110,35.9097,65.3129,57.4954,36.6329,19.6698,52.9628,236.21,90.7426,16.0347,14.7934
"1209",20101111,35.8303,65.2756,57.7599,36.4032,19.6128,52.6844,237.9,91.1071,16.0437,14.7934
"1210",20101112,35.7556,62.9353,58.0063,35.6565,19.3756,51.9875,234.22,90.2822,15.9811,14.5362
"1211",20101115,36.6335,62.9167,58.1157,36.0394,19.5369,52.0989,230.47,90.1959,16.0705,14.6535
"1212",20101116,35.9051,61.5647,57.5137,35.1971,19.2333,51.5835,225,87.5388,15.8291,14.3287
"1213",20101117,36.1385,62.0692,57.2399,35.4077,19.3471,52.318,230.69,88.2774,15.9364,14.1573
"1214",20101118,36.5354,63.3213,57.3676,35.8288,19.5274,53.0238,227.41,90.2139,16.0526,14.2926
"1215",20101119,36.6615,65.3301,57.1851,35.5704,19.499,53.0885,232.11,90.7815,15.9274,14.2655
"1216",20101122,36.6008,65.8253,57.3403,35.4651,19.3471,51.6786,243.31,91.9551,16.1331,14.3197
"1217",20101123,36.2973,63.4241,56.8659,34.929,19.1384,50.4287,243.6,91.3009,15.9631,14.2204
"1218",20101124,36.4047,65.0592,56.9297,35.1492,19.3471,51.9067,249.99,94.8602,16.0973,14.3558
"1219",20101126,36.1572,64.265,56.7381,35.0726,19.2523,52.0468,255.95,94.4466,15.99,14.1392
"1220",20101129,36.0638,64.4425,56.3732,35.4459,19.1858,51.3787,257.21,93.5712,16.0347,14.076
"1221",20101130,35.7649,63.8819,56.4006,34.9386,19.015,51.6302,258.89,93.5519,16.0705,14.0941
"1222",20101201,36.0405,65.8347,56.8567,35.7523,19.7741,53.9757,258.32,96.6399,16.2673,14.2204
"1223",20101202,36.316,67.4511,57.1943,37.3795,19.6792,56.0662,250.71,99.9683,16.4998,14.3016
"1224",20101203,36.386,68.7592,56.9845,37.8677,19.6413,55.8255,236.07,98.9101,16.6697,14.3467
"1225",20101206,36.33,68.7873,56.6196,37.7241,19.5369,56.1865,240.75,101.046,16.6697,14.1392
"1226",20101207,36.4935,67.7408,56.7198,37.1115,19.7172,56.3894,241.1,101.95,16.4551,14.1121
"1227",20101208,36.7129,66.5168,56.948,38.2985,19.7362,57.9018,236.21,101.123,16.5892,14.0941
"1228",20101209,36.4981,67.2269,56.8111,38.7771,19.7741,57.9451,235.34,100.257,16.6518,14.2024
"1229",20101210,36.5307,69.3946,57.021,39.1983,20.2106,57.9847,238.25,100.969,16.8128,14.2836
"1230",20101213,37.0772,70.6373,56.9845,38.9295,20.2201,58.2082,226.32,102.604,16.8843,14.3828
"1231",20101214,37.7122,70.6093,57.0301,39.0831,20.8653,58.1992,227.82,104.105,16.9022,14.5182
"1232",20101215,37.8242,69.7777,56.7837,38.5553,20.5142,57.4656,226.91,104.48,16.8217,14.3016
"1233",20101216,37.8663,70.6653,56.9662,38.9103,20.5427,57.9793,234.8,104.393,17.0095,14.3738
"1234",20101217,37.8242,71.1418,57.0666,39.7164,20.3529,57.7324,238.23,103.961,17.0453,14.3467
"1235",20101220,37.5861,73.3563,57.6504,40.0714,20.7989,57.9865,235.88,105.019,17.1257,14.3558
"1236",20101221,37.3059,74.7485,57.8056,40.9254,21.131,58.7724,233.81,106.962,17.1257,14.3287
"1237",20101222,37.7916,73.4964,58.1066,40.9734,21.0646,58.9148,231.67,107.077,17.1347,14.3287
"1238",20101223,37.6095,72.8611,58.207,40.5608,21.0361,58.457,228.28,106.635,17.1079,14.3287
"1239",20101227,37.5394,73.0012,58.1887,40.7335,20.9792,58.7779,222.47,105.644,16.9559,14.3467
"1240",20101228,37.7496,72.9358,58.3074,41.0502,20.9602,58.5003,220.18,105.923,16.7859,14.3106
"1241",20101229,37.6001,72.6275,58.2161,40.983,20.8368,58.5706,220.92,105.875,16.7949,14.2836
"1242",20101230,37.5114,73.2535,58.0701,40.7335,20.9317,58.0388,217.86,105.971,16.7681,14.2114
"1243",20101231,37.5068,72.9171,57.7417,40.5416,20.8558,58.0658,212.76,105.856,16.6429,14.1843
"1244",20110103,37.2592,76.4677,56.136,41.0598,21.3181,57.0113,223.7,107.51,16.777,14.2475
"1245",20110104,37.2032,79.5604,56.1725,41.5779,21.3752,57.0095,222.16,107.202,16.7949,14.2926
"1246",20110105,36.9557,79.2707,56.5192,41.4436,21.7088,56.0596,221.04,108.713,16.7681,14.2204
"1247",20110106,36.7783,77.8692,57.0119,39.63,21.7088,56.631,226.31,106.086,16.7234,14.076
"1248",20110107,36.5821,76.0285,56.8293,39.3805,21.6325,55.5459,223.83,105.673,16.9112,14.1482
"1249",20110110,36.386,77.075,57.0301,39.323,21.6516,56.8203,223.49,106.885,16.7859,14.1933
"1250",20110111,36.5074,79.3548,57.1122,39.5053,21.5468,56.0235,220.85,107.26,16.7501,14.1121
"1251",20110112,36.6149,82.6064,57.5593,40.2825,21.4801,56.8004,217.51,107.626,16.8485,14.2204
"1252",20110113,36.5307,81.5786,57.8329,40.3209,21.4801,56.5301,229.33,108.645,16.9201,14.2114
"1253",20110114,36.5494,82.9241,58.3347,40.532,21.6516,57.0059,234.73,108.203,16.9827,14.1663
"1254",20110118,36.6102,85.0544,58.3165,37.1831,21.7278,56.5986,232.59,109.55,17.1079,14.2024
"1255",20110119,36.8763,81.5879,57.7873,36.569,21.9947,55.1944,229.29,107.077,16.9737,14.2655
"1256",20110120,36.8717,78.7008,58.2982,37.2023,22.1662,55.6919,223.35,103.835,17.081,14.3738
"1257",20110121,37.1443,76.2341,58.1248,37.9124,22.4235,55.8361,223.53,101.036,17.09,14.3558
"1258",20110124,37.5344,77.4674,58.1978,37.5765,22.4902,55.8072,220.39,102.056,17.3225,14.5001
"1259",20110125,37.6567,76.3836,58.2623,37.4998,22.252,55.252,221.96,102.979,17.4746,14.5633
"1260",20110126,37.5909,81.9804,58.5292,36.8857,22.2139,55.1151,217.44,105.557,17.4924,14.5452
"1261",20110127,36.3733,79.6071,58.9618,36.8281,22.2139,55.9244,225.5,105.711,17.564,14.5813
"1262",20110128,36.1476,77.5795,58.7225,36.4347,21.7564,54.9618,219.67,101.354,17.2957,14.446
